prospect_id,hashed_email,hashed_phone,curp_hash,first_identified_ts,geo_state,age_band,income_band,segment_label,intent_band,lead_quality_score,is_existing_customer
PR023591,53888569600d7635e95c779ff1ed4940,d2a177e3625a74a5221d3028,3bd693a02bf471c266fd5f5f,2025-05-08 23:51:15,CDMX,18-24,20k-35k,Prospecto informativo,Baja,25.98,0
PR023592,f723ce82294e494b8a6bfccad9699f60,caeb8cbfcf1bf9ad31a5b85d,da6eba0e7672f17c68031f76,2025-11-19 02:22:47,CDMX,25-34,0-10k,Cliente existente digital,Baja,48.81,1
PR023593,85443b472879a1b2cfa6521737a9e686,033717fa655a793f444a69ed,f7aded82b2849cfd736bf636,2025-05-14 09:29:51,Nuevo León,25-34,20k-35k,Joven digital,Media,68.38,0
PR023594,3ae74e43caa620fe27c24f0f7ffaa7dc,b9f37323a7aae262809ece6b,b53cc2627fb31f32455b1957,2025-03-31 23:33:18,Jalisco,35-44,10k-20k,Prospecto informativo,Media,75.29,0
PR023595,93ad6091525ea903b231a299457fbd1a,a61af65070f92977ad97d97c,b4ecaef31d5bdb7fde6cb82b,2025-12-09 05:40:33,Estado de México,35-44,20k-35k,Asalariado consolidado,Baja,63.38,0
PR023596,5d9e4e27aca22bbbc487c1888247eb9f,c3ce02749e5a44426ab12e56,cbce8bb732f264ad0baa318f,2025-05-22 15:23:45,Coahuila,55+,0-10k,Baja intención masivo,Baja,23.61,0
PR023597,f83a52643f31d8fa9fde18d8e186ce94,ed97eec2753a3dfdc52f8c28,7c8a3ce1509196a7ce86145f,2025-05-29 01:53:49,Otros,25-34,35k-50k,Prospecto informativo,Baja,66.45,0
PR023598,c02cff1683315a6456c4766e2c1c3bf0,bbf276addb4ffc78a8259f0d,6d27f411c60bb5620d11a37d,2025-09-18 12:54:09,Jalisco,35-44,35k-50k,Asalariado consolidado,Baja,65.84,0
PR023599,415a3e8b7c5c5953d7c098b9405f2788,cd3b3fd7bd5dbb0eb65f4803,2d70b1281253dfa057f5c855,2025-05-07 19:15:05,Nuevo León,45-54,50k+,Prospecto informativo,Baja,58.28,0
PR023600,406f581d240814d64c4371d891a63400,24c42472e56c2c4e56632280,56862f2a6f8c07274e6543c7,2025-04-11 19:10:33,Chihuahua,25-34,35k-50k,Prospecto informativo,Baja,47.56,0
PR023601,2b26c4622a0ef3856143413a8be59b0b,05d390f588ddf258fd2868e9,b11f99bb2b477d24e4340862,2025-05-11 07:38:31,Nuevo León,35-44,20k-35k,Asalariado consolidado,Baja,66.28,0
PR023602,78d5293a606ca110f63552f0e78c8586,e0a4f054f44095553a4079e4,d7024362274b1ccb76701921,2025-03-06 06:35:45,Coahuila,25-34,0-10k,Joven digital,Media,50.16,0
PR023603,c5c6e2802f7a05b000dbef22ec04c87b,3b2c3216c1c14a611b68d8d8,895177e8b9d52b973af84669,2025-04-14 14:54:13,Querétaro,25-34,0-10k,Baja intención masivo,Baja,20.66,0
PR023604,bbd0ea63971f0c5b06118db21f3aa875,90982a750ff45877ed0b7cf9,76caa6702072d3271be2b404,2025-03-22 04:20:51,San Luis Potosí,18-24,0-10k,Baja intención masivo,Baja,29.47,0
PR023605,94c46203c8b4d37a0e1aaf3971bffe43,549d9e73a63036a63fee2eee,bc22c0c8fac6f8a3086f38f9,2025-02-13 02:53:06,CDMX,18-24,35k-50k,Joven digital,Media,65.72,0
PR023606,a333b8a01d834e63c07fc03987693a55,2c3ff3a02e278b38a02a8598,55ff3b8bd4721be7529b7963,2025-06-17 22:55:30,Otros,25-34,35k-50k,Prospecto informativo,Baja,52.29,0
PR023607,8e149305efe68136fccf229a8307d037,6c991b2f8630cb522a980b08,744280ca61d1fee5d9ded7e3,2025-03-17 20:36:23,Otros,45-54,10k-20k,Prospecto informativo,Media,68.83,0
PR023608,b8ae393e3f5d784e8baff98c34dac2cc,a7b1d543352ff358702bd3fc,a3b37e2ff39b3a2bfa9d627f,2025-04-07 11:48:40,CDMX,25-34,10k-20k,Joven digital,Alta,68.35,0
PR023609,6d4df4f4fc54281a030b857e9c2a58ac,51521a5b34ad826ddadfd157,5bf540c74d23be433c32784f,2025-11-07 20:48:24,Puebla,18-24,0-10k,Baja intención masivo,Baja,18.43,0
PR023610,6870d15eb9b6f867eb22846878405d3b,0a14c14cdfd0e2318c61deae,4bbacd4a16469e852648dd06,2025-11-07 10:27:22,Estado de México,35-44,50k+,Cliente existente digital,Alta,85.94,1
PR023611,a19cbedc4e460f2202da58f0f0342720,8b515dec3daba09e352486b8,d202ed7cf16f1dcaba8d88d8,2025-12-16 11:03:35,Nuevo León,55+,10k-20k,Baja intención masivo,Baja,31.69,0
PR023612,51056039071419ec461cf0d7de031803,173957766d2ba6b61bd3f847,0040fdc24e006e179867ee82,2025-10-05 10:41:45,Otros,18-24,35k-50k,Prospecto informativo,Baja,49.75,0
PR023613,e8b89c68cd06dc225638e6843bb89f63,9880b7c9198d364aa6a0e660,12bd4aff147e0c006882063b,2025-02-18 07:42:04,Jalisco,35-44,35k-50k,Asalariado consolidado,Baja,63.45,0
PR023614,906b8464d9c34b90fdd91936bd12ce96,96d92136dfb447891e023952,98b3f82ceefbd333ec5cadcb,2025-04-01 09:48:24,Nuevo León,18-24,35k-50k,Joven digital,Media,60.59,0
PR023615,74610ed9622f4be4dcdce411d6cf5231,77b55a381cc59411d0f9b122,5baf63c31d205f072e88ecef,2025-03-13 17:48:18,CDMX,18-24,20k-35k,Joven digital,Alta,75.29,0
PR023616,4d747480e2059cc7863603d7f56aced1,c06b72f2a1ecd73716edb03b,7ea64372c23aa74f31288ea4,2025-09-03 02:09:01,Querétaro,55+,10k-20k,Prospecto informativo,Media,46.82,0
PR023617,1ee8b8891f24967288cb1790b8ea3b65,90451cf91246e6e199880ad6,ad98bcdf8d153bbcab2c8eea,2025-09-02 08:47:18,Otros,35-44,10k-20k,Prospecto informativo,Media,49.26,0
PR023618,895203a9bb880f11f59861a221939108,c8383d6c15ca49cf32e7f49d,84c54b32f821e955c166b98f,2025-12-14 18:43:15,Veracruz,35-44,50k+,Prospecto informativo,Media,77.97,0
PR023619,2731af19f7a9c12e606017abef63a7f9,b14ed7f095ef1972a748bd32,068b65ececf20ccf72ed7019,2025-12-16 15:49:39,Veracruz,25-34,20k-35k,Prospecto informativo,Baja,48.21,0
PR023620,aa5e9aab39f8a12c6f720211f5d80a72,ff1dc8d37a54dec028075a62,b7cbc4a04e89cb8d03d8a3d9,2025-10-07 21:17:01,CDMX,35-44,20k-35k,Asalariado consolidado,Media,70.41,0
PR023621,7b8a2848cdbe498e1b42017ccf97fc4e,179f00b9c66f3c6df31dffb3,8f693e434c129bda1c7437f8,2025-08-31 21:05:36,Coahuila,18-24,20k-35k,Prospecto informativo,Baja,44.33,0
PR023622,175474c7c822eb994a04e8dbf8cef4c5,fd4fd2b828f3fcd8cbf3cdcc,3b24a157a0ad7376f1cc528a,2025-03-05 11:31:13,Estado de México,25-34,10k-20k,Joven digital,Alta,64.26,0
PR023623,6d07d3c1974ec9309b700b39ba911884,91e52b55475645aca129224f,f67b99f0d088613c38cebb80,2025-08-20 18:07:17,Puebla,35-44,20k-35k,Asalariado consolidado,Alta,89.63,0
PR023624,e35227ce8d6922d1ce9dc33a90228234,53d108d34d91271950d4759b,2bf4a6dde3e9c58a450e2149,2025-05-23 05:54:39,Querétaro,35-44,35k-50k,Asalariado consolidado,Baja,65.32,0
PR023625,045d989387ffdeb03359cd59757851d0,60d7472e11b6eb177a7aac21,c99ea03a9c007b73d142ac68,2025-08-26 10:25:30,Otros,35-44,10k-20k,Baja intención masivo,Baja,22.51,0
PR023626,3555b64201d5c9a51fbdc6ffa38a62f6,1ea01ef24575a785fe5d4af3,77e086f758377385d91818a2,2025-09-09 23:25:30,Baja California,18-24,0-10k,Baja intención masivo,Baja,26.55,0
PR023627,11a7dd2310297ac56f85aebabbfacc5e,38d4f353f123dd759b14e880,3b5174a7e9d0ca485051aba9,2025-09-28 19:53:30,Yucatán,45-54,0-10k,Prospecto informativo,Media,66.72,0
PR023628,0256d45f8eb5032cef83b30729740446,726e8430a41d43c6716ed0b6,0b2ca95b12cdaf14a6470654,2025-11-02 21:00:39,Estado de México,55+,35k-50k,Prospecto informativo,Baja,56.1,0
PR023629,fa6e6e32deccc20ba3c13c96bf6c836c,2f848dcb841ceb986e72850e,2e129307877feb4adf5e0490,2025-03-07 21:51:36,CDMX,45-54,20k-35k,Asalariado consolidado,Media,79.17,0
PR023630,aac78db6d83b44cc552207052695656a,04c8eb1cc356377113da93b9,4cc974bb952a5d4df3ca200c,2025-02-16 20:59:30,Guanajuato,18-24,20k-35k,Joven digital,Media,61.38,0
PR023631,9599dd18c40c16bdd1c4bda8493da9f5,ecfee89731fed015236f7294,d9952f88cbb6d26d89ca802a,2025-04-11 19:38:26,Yucatán,18-24,0-10k,Baja intención masivo,Baja,5.0,0
PR023632,9b11c7a821b0ab24661e437e68e7cda6,407b264700c827e67c3b27c9,7f2f85c1d6ff3cf5c584c86e,2025-03-08 19:21:56,Coahuila,35-44,10k-20k,Prospecto informativo,Media,58.2,0
PR023633,e92a845b9139deb6c9e0906dbeb85c30,738531d97475843663f1ab76,7f7e3340bd8ad1cc622cbfee,2025-08-22 14:25:15,Veracruz,35-44,0-10k,Prospecto informativo,Media,51.93,0
PR023634,e8a5e755e2b31c69552e50c83b37778f,2ac904cd93075e7b18d3d2c0,5ff95af0039e563ae5f81c41,2025-04-18 22:52:56,Nuevo León,45-54,20k-35k,Asalariado consolidado,Alta,78.47,0
PR023635,fbbc1c126711a3c838357f5786756c8f,c5f9dd420d963c97f82cce8e,f0651035d7935ad69ab5efd4,2025-11-01 11:15:30,Jalisco,25-34,10k-20k,Joven digital,Alta,69.67,0
PR023636,85981d819ded23772baf679e0e147f6c,5dc04e191c2b8724296fcb97,710d041ce907cbe7eca38239,2025-06-13 13:49:39,CDMX,35-44,50k+,Cliente existente digital,Media,88.32,1
PR023637,44f50adc294ac80da07efeffc887e5a6,4203edc881e186e0dcb0cdcf,f29c3a80a5a9c7dfdfaea191,2025-06-17 14:52:00,Coahuila,25-34,20k-35k,Joven digital,Media,64.67,0
PR023638,361baeb468e27b484651dab4d7f30f56,f1fddffb8072dbb0ca37cd87,8d603ddfdaf26d0bc0266e86,2025-08-23 09:59:53,Otros,55+,0-10k,Baja intención masivo,Baja,14.27,0
PR023639,bf06fd2c5e9089eb54abcb8817eceb85,faebca7c1e3a53694f3cfe4f,b9a2cfdd13fb6d9622a1b64e,2025-02-20 01:00:53,Guanajuato,18-24,10k-20k,Baja intención masivo,Baja,22.52,0
PR023640,9574311979020989f8c57a04a64d8656,0c7ab730d8aec9635eac3363,e8dbacb0cd8983034b8aeafb,2025-08-17 09:36:29,Yucatán,45-54,0-10k,Cliente existente digital,Media,64.27,1
PR023641,3b3d42a3cddecbe4b713369260119919,69c72d40ba13218ad06fff7c,4445b81085bf6f253510a49c,2025-12-17 06:16:21,Coahuila,45-54,10k-20k,Prospecto informativo,Media,52.43,0
PR023642,046b3b3c1203b1d104514895f910021a,b3801ee5c858709961768a67,e62ecde63828e9e57c525e96,2025-04-30 07:27:48,Jalisco,18-24,50k+,Prospecto informativo,Baja,55.36,0
PR023643,2b616f732a3123db2397d1180416235b,2061989eca1539ed02b70095,7c61e57e18c857a5e795de92,2025-03-20 01:35:33,Jalisco,45-54,50k+,Ahorro alto potencial,Alta,95.35,0
PR023644,07aec0651784f1ba7210d86bc15235d5,eefad2ae84c67d1b776ab429,b7ebeb83a26414727ca2e045,2025-04-26 09:00:46,Jalisco,25-34,10k-20k,Baja intención masivo,Baja,36.15,0
PR023645,2ab2dcdc8913f82f69d3f524905eb978,9f10247af94ff0db7a51904e,d03d03f84c412941d7ed24e5,2025-07-08 20:58:45,Otros,25-34,10k-20k,Joven digital,Alta,79.66,0
PR023646,d02ef125488720fa01b87a5355bfc183,fd71fee5c29a5df564cfcf0d,2ff4761c448e7ee782dbd4e6,2025-09-24 01:02:04,CDMX,25-34,10k-20k,Joven digital,Media,60.0,0
PR023647,74584d141eb03fc6e34501eabd3da2de,f305163cbc9d02c44b53c797,f72a64fd22cfc0475428e3a8,2025-09-23 22:10:45,Guanajuato,55+,20k-35k,Prospecto informativo,Baja,54.34,0
PR023648,af3816e5981b1c8b54623c6e7f44f9db,be3f29d664f7e0f6c5fbab00,d475163c3cd155524f262e81,2025-08-08 06:00:46,Estado de México,25-34,20k-35k,Cliente existente digital,Media,83.31,1
PR023649,8bf2eda1947759eb4ffc5ae136e94a69,48528bc38672beeabb1c9948,b393880c52e03b4d274e21ad,2025-08-22 21:53:11,Veracruz,25-34,10k-20k,Joven digital,Alta,76.68,0
PR023650,ca0511b820e2aacd73d8b2a65d76e03f,4d9864c90f9a621dd5d6adfe,fab15a810a3715f8067c8872,2025-03-02 18:32:49,Jalisco,35-44,0-10k,Prospecto informativo,Alta,54.76,0
PR023651,0f4bd038da7a7db15ba2c42de59c85ed,9181b398ee6a58d28055b97f,724c1cff07b45fb7e2c03623,2025-04-26 09:27:34,Otros,25-34,10k-20k,Joven digital,Media,56.55,0
PR023652,a1ca4dd1dcbd4b1d94ec39310271c4f7,18a7e98f36514f4a71cf16d9,81865287225057e767d13140,2025-10-10 11:02:53,Estado de México,18-24,10k-20k,Joven digital,Alta,69.76,0
PR023653,779c6fb538096fa8fbc8d92e93146812,dc53abcc603b770668b209f6,b96133bed0d5c7c5f063fba9,2025-08-15 20:25:40,Otros,25-34,10k-20k,Baja intención masivo,Baja,23.72,0
PR023654,73644c4dda2bc5f36edbea6c60606542,16f390fddb4b9698021e4f1b,c54612acb4120bea5b2f7af2,2025-01-30 01:48:10,Querétaro,18-24,20k-35k,Joven digital,Alta,68.66,0
PR023655,29919fe6b522c4fd5ba7b1b4840ad8e3,c7e2c5be2241f7db5f021653,6a9f8bba14a36e9a5322f608,2025-08-11 15:53:44,Estado de México,35-44,0-10k,Prospecto informativo,Media,54.16,0
PR023656,48ef0ac6b8f165baeba09f1021a7de05,e99dbf873743cd59e3785f52,9272dbfe7a7af8a1adb00f35,2025-06-28 23:45:18,Baja California,35-44,10k-20k,Baja intención masivo,Baja,30.62,0
PR023657,3f4919b46ae0c8088895b88b4f92f4b6,fdf1759db20ddbeff7a5cc8d,e27b56ce803270e9613ba898,2025-10-19 10:07:41,Guanajuato,35-44,20k-35k,Asalariado consolidado,Alta,88.39,0
PR023658,ff5280ef359a509dae151742f8c0127c,3e6d9a6d0e09e7772356120b,b16b169f61caa7f52e098206,2025-05-17 08:24:02,CDMX,25-34,20k-35k,Prospecto informativo,Baja,53.72,0
PR023659,ae250e7cfdb7265125b7b19cb865a0ed,423e47e873a7e96c89cab2d2,7730ff3df7c494197443b3fe,2025-03-21 08:59:07,Coahuila,45-54,50k+,Prospecto informativo,Baja,44.71,0
PR023660,4d1bac134d11b54c6eaf0820aab0efb6,f03b8dea413de42700c7c176,65a6bdb0a9f0ff0503f6012d,2025-08-10 03:52:31,Querétaro,25-34,10k-20k,Baja intención masivo,Baja,28.09,0
PR023661,4515da41febd27264223bcc9fc1be4c8,20c21f96b5da6d148903cc14,06d2d4c604020d32a715c013,2025-11-01 20:56:14,Guanajuato,18-24,0-10k,Joven digital,Media,47.98,0
PR023662,d9246213e2e75dc586e351dba7896a4f,6b8c980613daa453eb0589f1,0dc14292b605795e854831b4,2025-02-18 04:06:18,Baja California,55+,20k-35k,Prospecto informativo,Baja,40.45,0
PR023663,a703921e287c1c093fe41dc5917fc956,d174cd84286f8d16c98b8da7,2e04df4d5dbbf84cc6f402af,2025-11-04 20:27:38,Veracruz,35-44,10k-20k,Prospecto informativo,Media,61.42,0
PR023664,4395bf3fd32dcc350d8236074a8d000c,b5c6f6f41dd23a2a49de9221,c5a95bd13d2eb4df8ed8a376,2025-09-04 10:48:59,Estado de México,35-44,0-10k,Prospecto informativo,Media,35.23,0
PR023665,f1c866efc966146c1c3585debebc37f7,8ecd2cd57c2271223aca767a,e2b686b252daf4aea4cac504,2025-09-30 23:39:55,Nuevo León,18-24,0-10k,Joven digital,Media,49.79,0
PR023666,5767fb822251d720302fed195380a0d5,1776addafaa62910dd26cd56,2924d46966ef82c86851f123,2025-06-20 05:07:56,Nuevo León,18-24,20k-35k,Joven digital,Alta,54.88,0
PR023667,5080d260ac2522abf02344c902c812e8,17f2d4bd647d5089c99326ff,7d4d2b2499b3c4c57228c9a9,2025-04-05 00:33:29,Querétaro,35-44,10k-20k,Prospecto informativo,Media,62.76,0
PR023668,72b1f1711602fd3ec436fce78cb920da,e2bbd1014839f63ff6654861,9afdd8b851ce556f5ff83c4a,2025-05-13 19:30:52,Nuevo León,45-54,10k-20k,Baja intención masivo,Baja,26.72,0
PR023669,0ebbbe4041d7d7864bc8c0141e5ab848,1d52ba1b1ee75784236efe5f,a0af3d71eb15cdaed70b4b8d,2025-10-23 00:01:17,CDMX,35-44,10k-20k,Baja intención masivo,Baja,34.12,0
PR023670,22b66f75642d7afabb41a7522277b23d,360f89fb5659c3433391b711,727e524db484cc557796b0c3,2025-08-11 06:54:29,Chihuahua,18-24,35k-50k,Joven digital,Media,64.18,0
PR023671,4dca1d6dcc22d511aef146432c85aa37,279077194010a3eb0c9d5f0e,48bc945bb3fb743b61067377,2025-02-18 03:52:08,Jalisco,35-44,10k-20k,Baja intención masivo,Baja,39.51,0
PR023672,359b8ee1c8eb46445c4d52e65583c771,f4be7f98e3f2aedf3f2247be,e0f2acb710a5b540539170c8,2025-08-27 22:29:06,Jalisco,25-34,20k-35k,Prospecto informativo,Baja,41.96,0
PR023673,c2929d0ba4c9d11f1d0167af5ccdb860,b9f025c610854ae256f7622e,fe38c1c16fc3048157592c0d,2025-05-20 00:31:11,San Luis Potosí,18-24,50k+,Cliente existente digital,Baja,59.09,1
PR023674,20761b37bf0b9e7487c2f55a43d98d5f,4bfc20e60bb88e9d6170f6ae,d693b7066af51daedbc1dedd,2025-07-10 18:24:36,Coahuila,45-54,0-10k,Prospecto informativo,Media,54.15,0
PR023675,d6bc3384a78337bf7ad7c18286cbf95d,53e752a0f50cd1cef7880134,4d7c6bef21419ca9730dab40,2025-05-15 00:59:27,Chihuahua,35-44,20k-35k,Asalariado consolidado,Media,87.59,0
PR023676,9bc8ab85bed79fd5494cb99635067546,6689b84442ebe6614b049c56,5e09f5b43f59667c097402c0,2025-10-23 21:26:15,Estado de México,35-44,20k-35k,Asalariado consolidado,Media,67.75,0
PR023677,7ea3e381686a79789f399293b5373fdc,532ad090b8c98339c1e4aae7,68d6e9efe4848132ac481b6a,2025-07-09 22:50:17,Veracruz,25-34,10k-20k,Joven digital,Media,70.79,0
PR023678,2c75c49993e2814040705189fa84bd2f,a3aadd8cfea61409ece6f1d2,55ec0affb669396f194c912e,2025-01-14 13:39:00,Otros,18-24,35k-50k,Joven digital,Media,57.38,0
PR023679,cbfd17f5502ea01a7267d03570ee3783,b723a654e4e1356134ab99ca,dc0c2da18c094b5addf6ac61,2025-07-25 16:33:01,Nuevo León,35-44,20k-35k,Asalariado consolidado,Baja,51.66,0
PR023680,b10488cc6622b5e6c99544465db39dcc,9f32e653f2ba85b4032cc884,f74bbb9be7ee817025cb80f9,2025-08-12 10:48:10,CDMX,35-44,20k-35k,Asalariado consolidado,Media,84.39,0
PR023681,9a289f78eb3035473f096abd591e57d5,c0cb06480b184879afc6d578,7a0e5c544c3b1f832abe1e68,2025-04-29 02:57:23,Jalisco,35-44,0-10k,Prospecto informativo,Alta,64.31,0
PR023682,21ce60a896fa6b142d1bb505c4876286,2afb94a640ec874e5f845793,ec86fb5f51c810d32a827430,2025-08-01 21:07:02,Otros,35-44,20k-35k,Asalariado consolidado,Alta,83.17,0
PR023683,f55717e63ca1e44b0a9c9251909138c8,1637f13384be1ca26d297d3a,135b0fc8b98b13003ab164df,2025-03-26 14:18:27,Nuevo León,35-44,0-10k,Prospecto informativo,Alta,60.3,0
PR023684,538672dc2bc933b58bbe2c93d743d994,2fd3a20500f957098366be3f,54de999c39b55eb27294fbd6,2025-12-03 22:09:40,Puebla,35-44,0-10k,Prospecto informativo,Media,49.06,0
PR023685,fc019a1410581d2262712eb85ed3d4c9,be16d259f8cf1a61ee8d9a77,d6e5fa5920cbf20871bec23e,2025-04-15 13:44:20,Guanajuato,25-34,10k-20k,Joven digital,Media,59.53,0
PR023686,255aae64817aadec7a9efcf2b734be50,1e74e08cb15b7f3d06f43c18,1b33cdbfd7a9baa62e948e9e,2025-10-31 22:55:44,Otros,25-34,0-10k,Joven digital,Media,65.34,0
PR023687,f8f2d9ecca6743a30057515512560f00,d882e615e0260d42ca4f14e7,cf5eea2960e5fd8633f572b7,2025-06-19 22:14:41,Nuevo León,35-44,0-10k,Baja intención masivo,Baja,20.0,0
PR023688,908da42ff9afdc1f5dccc5af1fc97580,3a1fb947f87e9c2c994cc1b4,e96542fbbcdf1bc446c07681,2025-06-06 10:39:55,Guanajuato,35-44,50k+,Prospecto informativo,Media,62.93,0
PR023689,643810a2fe5d7b24bb1b2bb85671ca86,63d12def5f55a8cf5265f803,69aff67d35db32930e6b9505,2025-08-11 06:00:06,Otros,25-34,35k-50k,Prospecto informativo,Baja,44.92,0
PR023690,547e5a5760dc7642968b3c968c2d94fe,75f1d77aba5b52360ae15530,6d574618d48fbb647d575d95,2025-11-12 16:14:05,Jalisco,55+,10k-20k,Prospecto informativo,Media,49.56,0
PR023691,8b7bc65b781bea271edc18bb8e3fab33,ca938ccf03d8cc095445723d,e94eaf1039c3b5c7857c1e8c,2025-04-01 17:47:19,Querétaro,18-24,0-10k,Joven digital,Media,36.06,0
PR023692,bfb7af9eacf84474bea9cb90269d5a6f,990e953feb017c83b7d48324,91c176c0d88c7b7056d6659c,2025-03-22 10:44:14,CDMX,55+,10k-20k,Prospecto informativo,Media,44.54,0
PR023693,2a78a17371664c43beaa2e979e03239c,8c5fe6b504e169e91b1ee499,5955f4cf7566e03fff5d8aa1,2025-02-09 02:57:10,Nuevo León,45-54,0-10k,Baja intención masivo,Baja,26.18,0
PR023694,ddefd5ff1c6c601daf27cf67e0a130d4,44421d51aad3bae6ba15f99e,f865d5a844600c9e90798021,2025-09-24 18:17:10,CDMX,35-44,10k-20k,Prospecto informativo,Media,61.48,0
PR023695,e1570b12c68d4d5c1b4b703b033afc53,4064a6c8b1b4506c5cd9468c,57dd892389c3d09f6973ceb0,2025-04-15 01:21:23,Estado de México,18-24,20k-35k,Cliente existente digital,Media,79.96,1
PR023696,16826a3bccbd92edb96a7743100f9f72,bab6c4600e4574a777141d1d,97a70c90b4dbb25db841e7b2,2025-07-26 18:40:48,Jalisco,35-44,10k-20k,Prospecto informativo,Media,60.76,0
PR023697,025239cc08bbbbc4e306e2f48349767a,d36cc0ae7aec7909553883e7,1ecc4434adacef84ed08e2ff,2025-07-16 08:52:47,Chihuahua,18-24,35k-50k,Joven digital,Media,70.38,0
PR023698,6b6dc44b22dd4298a94d9656de3ebffa,18f6b02ef6cad5f81bcd1543,4039c5f765df9ab2a5328f95,2025-05-09 11:28:32,Estado de México,55+,50k+,Prospecto informativo,Baja,56.77,0
PR023699,c3012978db77577fb374881ede40801e,ba0d23576a788e0ac51ea080,830335d8b065b3d5ad536ed3,2025-03-13 18:35:20,Estado de México,25-34,0-10k,Joven digital,Media,54.33,0
PR023700,1953d1c8814c3fb5b9c10efb2ba9afb7,0652fd24cbb8c74fa0e30970,f6cd76add029c074922dee20,2025-05-03 08:35:13,Coahuila,25-34,20k-35k,Joven digital,Alta,86.28,0
PR023701,3de67ffd31c907c64e9b76b8e625ca9f,371a3056288233b80cc66f5f,d409fb0916ea7c40c037a709,2025-02-27 04:38:55,Otros,35-44,0-10k,Prospecto informativo,Alta,66.78,0
PR023702,9ba8562bd7591054f1268cc2877ba25a,dcd2bb09f3a7826353633ece,67075c81f364de6453812bdc,2025-04-08 00:02:26,Nuevo León,18-24,20k-35k,Cliente existente digital,Media,69.62,1
PR023703,ea9fa6cf0f79f1f051d65f85e8fb11de,d80b21ad4938c10d746be70c,20572ac9a41a33593d3c22c4,2025-06-18 12:34:44,CDMX,35-44,0-10k,Prospecto informativo,Media,58.65,0
PR023704,61d66755762e6c426c812ef5a9e24a95,9beca0139bc0eb7d6bfc3727,93e8416be85e242033b114a8,2025-06-29 00:46:02,CDMX,35-44,20k-35k,Asalariado consolidado,Baja,46.91,0
PR023705,5d564449f308e5d6122792e4af84196a,4d0c186da01aaaf706cf32b6,a7f85cf1551f49dfc6e1e49f,2025-08-16 08:45:08,San Luis Potosí,25-34,10k-20k,Baja intención masivo,Baja,30.34,0
PR023706,7aa83aeae99820dcc8fc9fcaae8912c2,a849a2c19df544d76729025c,855e53b4dc5aea2cc52e6be4,2025-03-09 12:43:43,San Luis Potosí,18-24,50k+,Joven digital,Alta,77.16,0
PR023707,9e9f860bad1e476b31d883292466f9ce,a1bb848da84aaf22c3bc88ac,80146fcb5ff2f832f8df97b7,2025-08-27 04:24:41,Puebla,25-34,10k-20k,Baja intención masivo,Baja,37.55,0
PR023708,1e5a963d092d2972532163f460770a71,f2cb4df73cd1d84d189ab2f4,b463177a342d2aad32ab5004,2025-02-20 16:20:21,CDMX,35-44,0-10k,Baja intención masivo,Baja,27.37,0
PR023709,b2394f6c9d7c7bba0331019a04d57fc4,0e807c2b679a488ad6f72266,19c439ba3ee033e923cd64a3,2025-11-12 12:17:55,Guanajuato,25-34,0-10k,Joven digital,Media,59.98,0
PR023710,ecdb1c5c418191a58d42c0fdbea6252a,8c500003dc5d0348bdbd9862,e259fb4fee56a2330e3c8349,2025-08-28 18:38:52,Yucatán,25-34,0-10k,Baja intención masivo,Baja,31.51,0
PR023711,52cf32b97a85a2012d0e7289095377cc,d8288b77872f13c7d4055a0d,0c7ce9dc595144d253a149cb,2025-04-26 09:44:12,Estado de México,25-34,20k-35k,Joven digital,Media,68.74,0
PR023712,c96b43a1461840c49a4c3c00af316c71,d1f1d478f50c1389c3c59c23,ec93ded48c739ac0ce9c9311,2025-12-11 03:01:38,CDMX,25-34,50k+,Joven digital,Alta,73.05,0
PR023713,0c1c21a1e7aff991e2bedb983486c2b9,e8f512e72be4db38ba3ea1b2,8db0c741624ca94e27d54724,2025-10-17 23:36:09,Nuevo León,25-34,20k-35k,Prospecto informativo,Baja,47.69,0
PR023714,0462a8f406e23eda305fcd5c782431dd,f82657deaf36f7ad5e260243,c8808b0bdf517ed37eeb4443,2025-02-06 15:27:40,Coahuila,25-34,20k-35k,Prospecto informativo,Baja,39.25,0
PR023715,9650991423d3644ac428a71a383e1d6e,f3f7cdaa0245eba17956245c,7d708c95933901b93f072edf,2025-10-27 11:36:21,Otros,25-34,20k-35k,Prospecto informativo,Baja,47.94,0
PR023716,b0919b05b23b1d412a999d3ce4f2fbda,a87e9b8024ac43daf3094818,8d38a3f0bed579882a387304,2025-07-24 04:49:17,Jalisco,25-34,0-10k,Baja intención masivo,Baja,26.22,0
PR023717,295c0c3eb1b8d2ecab58bde4474dccda,18d9306e6e0265d3f39fc46e,cfda25087110428aca875514,2025-04-29 21:54:48,Otros,18-24,50k+,Joven digital,Media,77.06,0
PR023718,0f17f34763833250d875d5c19eab9ddc,4b9c05682a61c76d6b4f7f46,15efc1a8d3fdcfafd4003d7d,2025-07-20 23:47:42,Estado de México,35-44,50k+,Ahorro alto potencial,Alta,95.2,0
PR023719,8844bfba99e5111f799db2376537fdcd,0bd8045ada91b1ed36c3287b,681a1dcb0bad785484c4cf45,2025-05-03 19:44:05,Yucatán,18-24,0-10k,Joven digital,Media,48.55,0
PR023720,0760cd8f68cf6d3b3a135a543d72d421,2b3dc06f675671c9e19e3fe8,94e0149f8b5ff8d724b75489,2025-09-13 17:56:04,Otros,25-34,10k-20k,Baja intención masivo,Baja,26.72,0
